stock_id,stock_name,risk,roi,sharpe_ratio,correlation_to_hsi,PE_ratio,var
^NDX,NASDAQ 100,69.40575893738188,379.1450360815273,5.462731650605439,1.0,0,-2.739136075264196
AAPL,Apple Inc.,90.16376207403464,902.0953789748145,10.005076964668934,0.8149955177824683,34.58,-3.558361973987547
MSFT,Microsoft Corporation,85.7232884174593,977.787619383606,11.406324202379288,0.8630488206618148,35.07,-3.3831162628217153
NVDA,NVIDIA Corporation,152.16579829868195,27411.13443132103,180.13991802229097,0.732431114007517,73.95,-6.005306100281045
GOOGL,Alphabet Inc.,89.17654339296287,470.67137445772244,5.277972845209699,0.795431033816657,23.87,-3.519400851093724
GOOG,Alphabet Inc.,89.27178295996094,490.4821792361771,5.494257681132704,0.7934556189163662,24.09,-3.523159532473353
AMZN,"Amazon.com, Inc.",103.41888046344125,922.7868520444833,8.922808368349047,0.7457341381988921,41.89,-4.08148244004395
META,"Meta Platforms, Inc.",118.58169598754338,599.7063259769363,5.057326267621721,0.7013893833454596,26.67,-4.679891212464627
AVGO,Broadcom Inc.,114.56776935016028,2653.359511358159,23.15973791240134,0.7103297648113087,68.8,-4.521479411711328
TSLA,"Tesla, Inc.",177.3954085591728,1114.871885940764,6.28467159886431,0.546110916305053,59.89,-7.001006409411229
COST,Costco Wholesale Corporation,67.93992704927324,809.761764241329,11.918790605324784,0.6024502397146668,55.26,-2.6812862214989854
ASML,ASML Holding N.V.,113.59928768092446,916.7397976465129,8.069943186804432,0.7435198149915742,46.08,-4.483257755193902
NFLX,"Netflix, Inc.",139.06831738555314,915.1843370698991,6.580825555921851,0.5728079603968681,43.08,-5.488406883076278
AZN,AstraZeneca PLC,77.34283724256876,226.80019273901252,2.9324007345076275,0.3913322451712193,42.05,-3.0523771931597414
PEP,"PepsiCo, Inc.",58.60146104312496,154.61682413015333,2.6384465741625527,0.507445938681934,25.5,-2.312738574780694
ADBE,Adobe Inc.,103.80311860502786,681.8867625158853,6.569039270491214,0.7725462753256099,50.49,-4.096646607560105
AMD,"Advanced Micro Devices, Inc.",184.82322807755833,3505.529110451079,18.966929356844886,0.5525378616311815,178.56,-7.294149351940211
TMUS,"T-Mobile US, Inc.",83.14299198222697,589.1286735469992,7.0857285683552735,0.5092688102269719,25.12,-3.2812834587600657
LIN,Linde plc,72.21846564934138,332.53666510094405,4.604593328188172,0.6053670187506489,35.71,-2.8501410774689404
CSCO,"Cisco Systems, Inc.",79.15690907145584,180.08844237850298,2.275081789966497,0.6501053995243862,20.0,-3.1239705258413726
QCOM,QUALCOMM Incorporated,115.54349168495278,194.72936655736066,1.6853339267980616,0.6640242138290037,21.7,-4.55998682503826
AMGN,Amgen Inc.,78.448312338122,214.0000077708787,2.727910918574157,0.506520751952303,56.44,-3.0960053698542414
INTU,Intuit Inc.,98.37624967057432,712.3110072669698,7.2406806485532424,0.7792533961901973,59.17,-3.8824722695559135
PDD,PDD Holdings Inc.,185.5727679247594,274.53182450392865,1.4793755979068963,0.36953598079280736,10.6,-9.38858340669063
TXN,Texas Instruments Incorporated,88.80011096630794,470.9860793643788,5.303890662288449,0.7612451501108767,36.09,-3.504544740368387
ISRG,"Intuitive Surgical, Inc.",97.15188823476545,815.4359111775605,8.393412891853188,0.6776048302042564,82.62,-3.834152178696997
CMCSA,Comcast Corporation,78.77190885389882,82.57239555481306,1.0482467259738892,0.5484853378664586,10.7,-3.108776282582014
AMAT,"Applied Materials, Inc.",125.76040816545226,886.6555598701054,7.0503552970630325,0.7452357534686851,22.02,-4.963202998136318
HON,Honeywell International Inc.,71.6970073118947,175.23776432465348,2.444143359601303,0.6056346411673997,23.24,-2.8295614401922102
SNY,Sanofi,74.02022623368212,50.08160920616148,0.6765935711686919,0.37773149450706733,29.93,-2.921248540179772
VRTX,Vertex Pharmaceuticals Incorporated,109.3134186072441,418.80040952536854,3.8311893897499516,0.48163259810121245,-243.76,-4.3141135980906204
ARM,Arm Holdings plc,nan,nan,nan,nan,322.25,nan
REGN,"Regeneron Pharmaceuticals, Inc.",101.34402512518615,242.6673414055541,2.3944908553394937,0.4398008543882946,31.75,-3.9995971441408162
BKNG,Booking Holdings Inc.,101.74869061391269,202.70176500628955,1.9921805753299096,0.5821628811788753,26.66,-4.015567488036707
ADP,"Automatic Data Processing, Inc.",75.4770898357724,359.6946087352138,4.7656131087971065,0.6527540834302051,29.85,-2.9787444556530844
LRCX,Lam Research Corporation,129.4240679453223,1227.6748008308468,9.485676198568429,0.7393581919614549,28.25,-5.107791326600393
MU,"Micron Technology, Inc.",145.31882650355902,205.54092190911996,1.4144135818774042,0.6278585049183198,-70.15,-5.73508662948384
ADI,"Analog Devices, Inc.",98.56197599230651,447.8530906916224,4.543872889952821,0.73295536565671,67.95,-3.8898020599907643
PANW,"Palo Alto Networks, Inc.",123.18421032519565,1163.6330680519375,9.446284267927252,0.5234548907520834,47.62,-4.861531947357506
KLAC,KLA Corporation,121.04520679073524,1498.6462524755925,12.38088059997679,0.736714516183345,39.36,-4.777115007955629
GILD,"Gilead Sciences, Inc.",83.41409365955086,-1.4308564491288662,-0.01715365337383887,0.38859269462145724,93.85,-3.2919826340992833
MDLZ,"Mondelez International, Inc.",67.04028304511964,142.29343209195636,2.122506433873342,0.5072494501546727,24.53,-2.645781280923442
MELI,"MercadoLibre, Inc.",151.9388577910029,1672.1772654558138,11.005593235115343,0.6134112960103089,72.45,-5.996349769552304
INTC,Intel Corporation,109.96641112911198,-24.089425575260528,-0.21906166917620912,0.6541869850107009,83.88,-4.339884303589854
SBUX,Starbucks Corporation,88.2971982167704,197.51421031925221,2.236925002244727,0.5856757123927872,26.79,-3.484697014818532
ABNB,"Airbnb, Inc.",nan,nan,nan,nan,15.74,nan
SNPS,"Synopsys, Inc.",91.83691973256589,1186.1579383580736,12.915915971618277,0.7840233647190588,54.33,-3.6243940521933675
CTAS,Cintas Corporation,82.29078927243665,1268.327246491763,15.412748591981117,0.6273086189679269,52.35,-3.247650814703387
EQIX,"Equinix, Inc.",85.47446367617958,393.2207801183272,4.600447469410818,0.5420489847227349,75.27,-3.3732962588956363
CME,CME Group Inc.,76.10791341678161,307.23949901765246,4.036892948768017,0.41409915285840565,22.98,-3.0036402518279894
CDNS,"Cadence Design Systems, Inc.",98.21659152924884,1435.4894707691442,14.615549658345213,0.7572774906183722,69.49,-3.876171274057704
ORLY,"O'Reilly Automotive, Inc.",84.04930145576262,621.3651044961745,7.392864589400728,0.4389256705003695,28.17,-3.3170514557148274
CSX,CSX Corporation,89.52385537498817,282.4328654232151,3.154833583073359,0.5519835964193326,18.4,-3.5331077076125803
PYPL,"PayPal Holdings, Inc.",115.71496774244116,96.24081370788792,0.8317058336143783,0.6836649520870176,17.49,-4.774306514121105
NXPI,NXP Semiconductors N.V.,125.73486212547822,317.3056493339548,2.523609156363466,0.6452922449502098,23.37,-4.962194809756213
MAR,"Marriott International, Inc.",102.77618581471506,259.9383087488711,2.529168665759673,0.5140742601873726,22.47,-4.056118145716537
ROP,"Roper Technologies, Inc.",71.96761010879399,284.5986216682848,3.954537620994429,0.6303927420957973,40.83,-2.8402409269437774
WDAY,"Workday, Inc.",122.35181016988435,188.33885527993797,1.5393221809994575,0.6324447690087831,44.81,-4.828680821897934
NTES,"NetEase, Inc.",133.50562253583269,438.0428105185815,3.281081367198685,0.43024676286441965,13.24,-5.268872101354455
CRWD,"CrowdStrike Holdings, Inc.",133.8547002401495,358.3965433054957,2.677504358550685,0.5241719801703846,501.64,-7.31822400240188
CEG,Constellation Energy Corporation,nan,nan,nan,nan,25.92,nan
MNST,Monster Beverage Corporation,86.68795066424472,227.76428529730413,2.627404195762672,0.5070922250950513,29.55,-3.4211871837520564
AEP,"American Electric Power Company, Inc.",66.00639986633212,165.88656878106812,2.513189162217615,0.307377892625424,19.8,-2.6049785182134957
CHTR,"Charter Communications, Inc.",97.96300023469668,126.59567108850148,1.2922804608393734,0.45859908577296754,11.35,-3.8661631555108342
DASH,"DoorDash, Inc.",nan,nan,nan,nan,-126.1,nan
MRVL,"Marvell Technology, Inc.",141.29720005578662,458.0976282223558,3.242085675027466,0.6597880476094201,-60.9,-5.576370951520165
