stock_id,stock_name,risk,roi,sharpe_ratio,correlation_to_hsi,PE_ratio,var
0001.HK,CK Hutchison Holdings Limited,69.56819981226917,-37.412239380840006,-0.5377778853240057,0.60635738033483,7.32,-2.774366503393814
0002.HK,CLP Holdings Limited,50.84600941134181,62.50281311687005,1.2292570024763447,0.40917979726475956,23.53,-2.0277291308779097
0003.HK,The Hong Kong and China Gas Company Limited,57.14287284026888,-14.236569657598451,-0.24913990056806992,0.47645833709720287,22.03,-2.2788468401301727
0005.HK,HSBC Holdings plc,70.97581194564388,39.67375996858478,0.558975781763068,0.5977806516614751,7.51,-2.8305018060629044
0006.HK,Power Assets Holdings Limited,55.0630396993399,56.38426112743014,1.0239947056193137,0.40871581581649613,18.87,-2.1959034922440304
0011.HK,Hang Seng Bank Limited,65.93245717249458,10.43181954119022,0.15821979019981258,0.5856840677160919,10.51,-2.629373782265901
0012.HK,Henderson Land Development Company Limited,76.40772537802447,14.553298898703693,0.1904689457342405,0.6204746285408647,17.87,-3.047125474877083
0016.HK,Sun Hung Kai Properties Limited,69.82080958936635,-1.5521484080823276,-0.02223045560787537,0.5994115539104912,8.85,-2.7844405329920985
0017.HK,New World Development Company Limited,88.62618226327777,-63.36014677660088,-0.7149145450988712,0.6378232486197798,17.09,-3.5343951986457562
0027.HK,Galaxy Entertainment Group Limited,124.55063223941661,-42.24938344391923,-0.33921452411984254,0.6299626410515367,16.16,-4.967055393039184
0066.HK,MTR Corporation Limited,58.29057615186688,29.59258493529845,0.5076735707363682,0.5330368861972837,18.06,-2.324617028695122
0101.HK,Hang Lung Properties Limited,85.78502066187107,-61.997050611189295,-0.7227025200070292,0.598802323052693,10.21,-3.4210902173620332
0175.HK,Geely Automobile Holdings Limited,150.7819063807309,227.87247472444076,1.5112720099787889,0.5910941704364829,5.6,-6.013153588987728
0241.HK,Alibaba Health Information Technology Limited,208.53806268475927,-51.499998569488525,-0.24695730796799206,0.5078516188214115,41.43,-8.316458056360391
0267.HK,CITIC Limited,83.15160148981138,-14.750443144314668,-0.17739217140781166,0.6336313734414007,3.56,-3.3160699644293286
0285.HK,BYD Electronic (International) Company Limited,181.9690364012521,365.13996947527636,2.006604951570562,0.506588050487459,15.41,-7.2568903695772695
0288.HK,WH Group Limited,108.26949835952692,20.39041893780334,0.18833022454850168,0.47583723843242753,9.22,-4.317766887723139
0291.HK,China Resources Beer (Holdings) Company Limited,129.65460164776187,152.27456592805032,1.174463258479179,0.5124217610075579,13.35,-5.170600716895077
0316.HK,Orient Overseas (International) Limited,147.1622352462851,405.864738928652,2.7579408416120637,0.2892044807463998,8.53,-5.868801796418605
0322.HK,Tingyi (Cayman Islands) Holding Corp.,109.68538817317959,-37.58830138795537,-0.3426919666693262,0.36172230350994755,15.57,-4.3742323026985845
0386.HK,China Petroleum & Chemical Corporation,88.15092353960746,38.90426475669087,0.4413370069708984,0.6045928869085326,9.47,-3.5154419716403904
0388.HK,Hong Kong Exchanges and Clearing Limited,96.04122017241573,67.09998186511336,0.6986581568273883,0.7805661535490972,25.49,-3.830105492314726
0669.HK,Techtronic Industries Company Limited,121.90712339102404,415.69463185395864,3.4099289712594927,0.46858358436959613,23.72,-4.861632765744003
0688.HK,China Overseas Land & Investment Limited,109.81683619921411,-17.842260447326506,-0.1624729054747089,0.647131283457077,4.75,-4.379474424837026
0700.HK,Tencent Holdings Limited,109.63203578943423,235.0484272222983,2.1439757597290834,0.7882546790641058,21.87,-4.372104619838617
0762.HK,China Unicom (Hong Kong) Limited,100.52713114908862,-26.811449013456034,-0.26670858609993375,0.4753316517108783,9.46,-4.009002764120988
0823.HK,Link Real Estate Investment Trust,69.46745922066067,27.423888969458904,0.394773168288018,0.4715109953821326,-47.4,-2.7703489878673966
0836.HK,China Resources Power Holdings Company Limited,115.56945586796634,57.70912753727475,0.49934584448684444,0.39249041212765173,10.02,-4.60888779702171
0857.HK,PetroChina Company Limited,97.86810024724048,-2.2422054118643087,-0.022910482641431786,0.560234907715901,7.38,-3.902961120302637
